location_id,location_name,year_id,indicator_name,measure,val,lower,upper
163,India,2019,Cervical cancer treatment,Index value (0 to 100),34.6922,0,66.9603
11,Indonesia,1990,Cervical cancer treatment,Index value (0 to 100),24.5366,6.1684,43.3684
11,Indonesia,2019,Cervical cancer treatment,Index value (0 to 100),41.4651,0.2688,76.1811
11,Indonesia,2010,Cervical cancer treatment,Index value (0 to 100),36.4791,6.8153,63.0175
142,Iran (Islamic Republic of),1990,Cervical cancer treatment,Index value (0 to 100),41.5333,29.4596,53.0341
142,Iran (Islamic Republic of),2019,Cervical cancer treatment,Index value (0 to 100),63.6558,55.6173,71.2203
142,Iran (Islamic Republic of),2010,Cervical cancer treatment,Index value (0 to 100),55.5178,49.4524,61.1635
143,Iraq,2010,Cervical cancer treatment,Index value (0 to 100),44.2178,39.3254,49.0796
143,Iraq,1990,Cervical cancer treatment,Index value (0 to 100),30.3965,23.8329,36.6793
143,Iraq,2019,Cervical cancer treatment,Index value (0 to 100),52.9789,47.4842,58.259
84,Ireland,1990,Cervical cancer treatment,Index value (0 to 100),77.0802,69.8214,83.5032
84,Ireland,2010,Cervical cancer treatment,Index value (0 to 100),94.8085,89.1954,99.5647
84,Ireland,2019,Cervical cancer treatment,Index value (0 to 100),92.9422,78.201,99.662
85,Israel,2019,Cervical cancer treatment,Index value (0 to 100),83.9031,66.6115,97.2641
85,Israel,1990,Cervical cancer treatment,Index value (0 to 100),65.477,59.1396,72.0792
85,Israel,2010,Cervical cancer treatment,Index value (0 to 100),81.8297,76.0553,87.3365
86,Italy,1990,Cervical cancer treatment,Index value (0 to 100),83.0176,78.6816,86.9386
86,Italy,2019,Cervical cancer treatment,Index value (0 to 100),97.0406,84.2011,100
86,Italy,2010,Cervical cancer treatment,Index value (0 to 100),98.5212,94.8187,100
115,Jamaica,1990,Cervical cancer treatment,Index value (0 to 100),43.0748,37.8275,47.8595
115,Jamaica,2019,Cervical cancer treatment,Index value (0 to 100),58.9502,54.3111,63.5271
115,Jamaica,2010,Cervical cancer treatment,Index value (0 to 100),57.7326,52.7779,62.5037
67,Japan,2019,Cervical cancer treatment,Index value (0 to 100),99.0424,91.8813,100
67,Japan,1990,Cervical cancer treatment,Index value (0 to 100),91.0328,87.7797,93.8363
67,Japan,2010,Cervical cancer treatment,Index value (0 to 100),99.8297,97.6491,100
144,Jordan,2019,Cervical cancer treatment,Index value (0 to 100),63.4701,57.1969,69.403
144,Jordan,1990,Cervical cancer treatment,Index value (0 to 100),35.7332,15.3461,54.1248
144,Jordan,2010,Cervical cancer treatment,Index value (0 to 100),55.4476,39.9418,68.6031
36,Kazakhstan,2019,Cervical cancer treatment,Index value (0 to 100),68.5202,63.2893,73.3605
36,Kazakhstan,2010,Cervical cancer treatment,Index value (0 to 100),56.3797,51.4003,61.1041
36,Kazakhstan,1990,Cervical cancer treatment,Index value (0 to 100),46.5517,41.9206,51.3209
180,Kenya,1990,Cervical cancer treatment,Index value (0 to 100),13.2185,0,39.0977
180,Kenya,2019,Cervical cancer treatment,Index value (0 to 100),14.3375,0,50.1544
180,Kenya,2010,Cervical cancer treatment,Index value (0 to 100),5.4568,0,24.9696
23,Kiribati,2010,Cervical cancer treatment,Index value (0 to 100),24.4103,17.6238,30.5507
23,Kiribati,1990,Cervical cancer treatment,Index value (0 to 100),17.9597,11.617,24.1356
23,Kiribati,2019,Cervical cancer treatment,Index value (0 to 100),26.5662,20.0971,33.0972
145,Kuwait,2010,Cervical cancer treatment,Index value (0 to 100),66.3072,61.236,71.3512
145,Kuwait,1990,Cervical cancer treatment,Index value (0 to 100),57.6702,52.2388,63.4043
145,Kuwait,2019,Cervical cancer treatment,Index value (0 to 100),74.2563,68.7865,79.3476
37,Kyrgyzstan,1990,Cervical cancer treatment,Index value (0 to 100),41.9844,36.6918,47.264
37,Kyrgyzstan,2019,Cervical cancer treatment,Index value (0 to 100),53.7763,47.9222,59.5291
37,Kyrgyzstan,2010,Cervical cancer treatment,Index value (0 to 100),49.2965,44.0593,54.475
12,Lao People's Democratic Republic,1990,Cervical cancer treatment,Index value (0 to 100),8.5897,2.4867,15.2076
12,Lao People's Democratic Republic,2010,Cervical cancer treatment,Index value (0 to 100),24.8791,19.0834,30.8573
12,Lao People's Democratic Republic,2019,Cervical cancer treatment,Index value (0 to 100),33.6984,27.7646,40.182
59,Latvia,2019,Cervical cancer treatment,Index value (0 to 100),40.4018,35.1023,45.7232
59,Latvia,2010,Cervical cancer treatment,Index value (0 to 100),35.0317,30.7401,39.6159
59,Latvia,1990,Cervical cancer treatment,Index value (0 to 100),33.8833,28.8528,38.4815
146,Lebanon,2019,Cervical cancer treatment,Index value (0 to 100),78.761,72.7326,84.8133
146,Lebanon,1990,Cervical cancer treatment,Index value (0 to 100),47.3308,40.9153,53.7048
146,Lebanon,2010,Cervical cancer treatment,Index value (0 to 100),71.0638,65.3553,76.7972
194,Lesotho,2010,Cervical cancer treatment,Index value (0 to 100),5.9636,1.5392,10.8469
194,Lesotho,2019,Cervical cancer treatment,Index value (0 to 100),11.4742,6.6388,16.8218
194,Lesotho,1990,Cervical cancer treatment,Index value (0 to 100),9.3771,2.5797,16.5732
210,Liberia,1990,Cervical cancer treatment,Index value (0 to 100),5.5104,0.4425,12.6079
210,Liberia,2010,Cervical cancer treatment,Index value (0 to 100),16.9275,10.4931,23.1312
210,Liberia,2019,Cervical cancer treatment,Index value (0 to 100),18.9109,12.4587,25.464
147,Libya,1990,Cervical cancer treatment,Index value (0 to 100),41.6502,35.4969,48.5434
147,Libya,2019,Cervical cancer treatment,Index value (0 to 100),57.1583,51.0567,63.7024
147,Libya,2010,Cervical cancer treatment,Index value (0 to 100),58.4808,52.1493,64.9276
60,Lithuania,1990,Cervical cancer treatment,Index value (0 to 100),56.1498,51.8738,60.5679
60,Lithuania,2019,Cervical cancer treatment,Index value (0 to 100),68.0418,62.8706,72.951
60,Lithuania,2010,Cervical cancer treatment,Index value (0 to 100),64.0009,59.4838,67.9389
87,Luxembourg,2019,Cervical cancer treatment,Index value (0 to 100),89.927,84.5052,94.5302
87,Luxembourg,1990,Cervical cancer treatment,Index value (0 to 100),60.0147,50.0509,69.8118
87,Luxembourg,2010,Cervical cancer treatment,Index value (0 to 100),93.6294,86.6771,99.6405
181,Madagascar,2010,Cervical cancer treatment,Index value (0 to 100),11.1531,5.2494,16.8949
181,Madagascar,2019,Cervical cancer treatment,Index value (0 to 100),14.7023,8.1085,21.5962
181,Madagascar,1990,Cervical cancer treatment,Index value (0 to 100),11.7747,3.8402,19.6393
182,Malawi,1990,Cervical cancer treatment,Index value (0 to 100),9.7312,3.9094,15.9282
182,Malawi,2010,Cervical cancer treatment,Index value (0 to 100),15.4543,9.1579,22.7465
182,Malawi,2019,Cervical cancer treatment,Index value (0 to 100),19.715,12.3364,27.2194
13,Malaysia,2019,Cervical cancer treatment,Index value (0 to 100),62.6942,57.5549,67.677
13,Malaysia,2010,Cervical cancer treatment,Index value (0 to 100),55.1299,50.6643,60.1701
13,Malaysia,1990,Cervical cancer treatment,Index value (0 to 100),37.006,31.3506,42.6023
14,Maldives,2010,Cervical cancer treatment,Index value (0 to 100),63.7624,58.5813,69.3842
14,Maldives,1990,Cervical cancer treatment,Index value (0 to 100),31.3271,24.5869,37.9774
14,Maldives,2019,Cervical cancer treatment,Index value (0 to 100),71.3721,66.2604,76.5426
211,Mali,2019,Cervical cancer treatment,Index value (0 to 100),16.065,8.8093,23.829
211,Mali,1990,Cervical cancer treatment,Index value (0 to 100),5.4395,0.6614,11.3772
211,Mali,2010,Cervical cancer treatment,Index value (0 to 100),12.3423,4.971,19.1703
88,Malta,2010,Cervical cancer treatment,Index value (0 to 100),85.9812,79.2894,92.0699
88,Malta,1990,Cervical cancer treatment,Index value (0 to 100),69.1583,60.2879,77.8323
88,Malta,2019,Cervical cancer treatment,Index value (0 to 100),77.2605,70.7957,83.8143
24,Marshall Islands,1990,Cervical cancer treatment,Index value (0 to 100),28.4016,21.9165,35.1246
24,Marshall Islands,2010,Cervical cancer treatment,Index value (0 to 100),33.4533,27.1302,40.0452
24,Marshall Islands,2019,Cervical cancer treatment,Index value (0 to 100),36.9713,30.0628,42.8466
212,Mauritania,1990,Cervical cancer treatment,Index value (0 to 100),6.8316,0.2865,14.4624
212,Mauritania,2010,Cervical cancer treatment,Index value (0 to 100),16.9085,8.4245,27.0041
212,Mauritania,2019,Cervical cancer treatment,Index value (0 to 100),27.0717,18.8087,37.1876
183,Mauritius,1990,Cervical cancer treatment,Index value (0 to 100),49.8654,44.7938,54.7503
183,Mauritius,2019,Cervical cancer treatment,Index value (0 to 100),59.6124,54.6989,64.6051
183,Mauritius,2010,Cervical cancer treatment,Index value (0 to 100),56.106,51.0605,61.0746
130,Mexico,2010,Cervical cancer treatment,Index value (0 to 100),46.4608,43.9938,49.0144
130,Mexico,1990,Cervical cancer treatment,Index value (0 to 100),28.1297,25.4827,31.2707
130,Mexico,2019,Cervical cancer treatment,Index value (0 to 100),51.6563,20.4767,80.4007
25,Micronesia (Federated States of),2010,Cervical cancer treatment,Index value (0 to 100),36.9274,27.0919,43.951
25,Micronesia (Federated States of),2019,Cervical cancer treatment,Index value (0 to 100),43.7039,26.2837,52.1191
25,Micronesia (Federated States of),1990,Cervical cancer treatment,Index value (0 to 100),27.1756,19.7948,34.3793
367,Monaco,1990,Cervical cancer treatment,Index value (0 to 100),85.4063,79.4195,90.8255
367,Monaco,2019,Cervical cancer treatment,Index value (0 to 100),98.1265,93.2631,99.734
367,Monaco,2010,Cervical cancer treatment,Index value (0 to 100),97.0991,92.0477,99.6865
38,Mongolia,1990,Cervical cancer treatment,Index value (0 to 100),20.2456,13.1674,27.3419
38,Mongolia,2010,Cervical cancer treatment,Index value (0 to 100),35.4017,28.5739,42.5736
38,Mongolia,2019,Cervical cancer treatment,Index value (0 to 100),41.4727,34.2108,48.6411
50,Montenegro,2019,Cervical cancer treatment,Index value (0 to 100),80.2292,75.2484,85.1882
50,Montenegro,1990,Cervical cancer treatment,Index value (0 to 100),76.4581,71.3853,81.6346
50,Montenegro,2010,Cervical cancer treatment,Index value (0 to 100),74.886,69.7178,79.7444
148,Morocco,2010,Cervical cancer treatment,Index value (0 to 100),31.8314,25.8158,38.5603
148,Morocco,1990,Cervical cancer treatment,Index value (0 to 100),16.9664,10.6336,23.5501
148,Morocco,2019,Cervical cancer treatment,Index value (0 to 100),40.2817,33.5373,47.1761
184,Mozambique,1990,Cervical cancer treatment,Index value (0 to 100),1.0814,0,5.9323
184,Mozambique,2019,Cervical cancer treatment,Index value (0 to 100),14.8621,7.6749,22.1956
184,Mozambique,2010,Cervical cancer treatment,Index value (0 to 100),9.6281,2.6775,16.253
15,Myanmar,1990,Cervical cancer treatment,Index value (0 to 100),19.0883,0,50.33
15,Myanmar,2010,Cervical cancer treatment,Index value (0 to 100),31.1827,14.5607,47.3548
15,Myanmar,2019,Cervical cancer treatment,Index value (0 to 100),42.03,35.7379,48.1184
195,Namibia,2019,Cervical cancer treatment,Index value (0 to 100),33.2027,26.7217,39.4554
195,Namibia,2010,Cervical cancer treatment,Index value (0 to 100),22.1799,16.5746,27.5409
195,Namibia,1990,Cervical cancer treatment,Index value (0 to 100),10.0922,3.1674,16.7271
369,Nauru,2019,Cervical cancer treatment,Index value (0 to 100),58.2491,52.3472,63.9472
369,Nauru,2010,Cervical cancer treatment,Index value (0 to 100),45.4447,36.8542,52.4892
369,Nauru,1990,Cervical cancer treatment,Index value (0 to 100),46.8532,39.7628,53.6162
164,Nepal,2010,Cervical cancer treatment,Index value (0 to 100),24.2065,16.7648,31.5458
164,Nepal,1990,Cervical cancer treatment,Index value (0 to 100),7.1345,0.0457,17.4669
164,Nepal,2019,Cervical cancer treatment,Index value (0 to 100),32.0126,24.683,38.4793
89,Netherlands,1990,Cervical cancer treatment,Index value (0 to 100),83.3169,78.0112,88.0403
89,Netherlands,2019,Cervical cancer treatment,Index value (0 to 100),93.1067,79.2976,98.9606
89,Netherlands,2010,Cervical cancer treatment,Index value (0 to 100),97.2652,91.8427,99.645
72,New Zealand,2010,Cervical cancer treatment,Index value (0 to 100),82.2168,77.2544,87.2898
72,New Zealand,1990,Cervical cancer treatment,Index value (0 to 100),75.5802,70.0184,80.5249
72,New Zealand,2019,Cervical cancer treatment,Index value (0 to 100),84.6433,58.9104,100
131,Nicaragua,2010,Cervical cancer treatment,Index value (0 to 100),46.0277,41.344,51.1927
131,Nicaragua,1990,Cervical cancer treatment,Index value (0 to 100),28.1719,22.4162,34.0234
131,Nicaragua,2019,Cervical cancer treatment,Index value (0 to 100),51.8926,46.6814,57.1941
213,Niger,1990,Cervical cancer treatment,Index value (0 to 100),2.2199,0,9.2565
213,Niger,2019,Cervical cancer treatment,Index value (0 to 100),11.7456,3.2827,20.1761
213,Niger,2010,Cervical cancer treatment,Index value (0 to 100),9.2914,1.2662,18.017
214,Nigeria,1990,Cervical cancer treatment,Index value (0 to 100),14.8029,0,56.6606
214,Nigeria,2019,Cervical cancer treatment,Index value (0 to 100),23.6037,0,68.1696
214,Nigeria,2010,Cervical cancer treatment,Index value (0 to 100),22.4639,0,70.3685
374,Niue,2010,Cervical cancer treatment,Index value (0 to 100),65.3621,59.7758,70.5061
374,Niue,2019,Cervical cancer treatment,Index value (0 to 100),58.3936,52.1851,64.9538
374,Niue,1990,Cervical cancer treatment,Index value (0 to 100),39.0111,33.0683,45.3995
49,North Macedonia,2019,Cervical cancer treatment,Index value (0 to 100),59.8239,54.4934,65.666
49,North Macedonia,1990,Cervical cancer treatment,Index value (0 to 100),58.7913,53.5244,64.3896
49,North Macedonia,2010,Cervical cancer treatment,Index value (0 to 100),65.6456,61.1659,70.5851
376,Northern Mariana Islands,2010,Cervical cancer treatment,Index value (0 to 100),74.176,68.7915,79.2406
376,Northern Mariana Islands,1990,Cervical cancer treatment,Index value (0 to 100),65.6221,59.8982,71.3328
376,Northern Mariana Islands,2019,Cervical cancer treatment,Index value (0 to 100),71.4104,66.597,76.5463
90,Norway,1990,Cervical cancer treatment,Index value (0 to 100),75.3405,69.6592,80.649
90,Norway,2019,Cervical cancer treatment,Index value (0 to 100),93.5765,80.3316,99.7884
90,Norway,2010,Cervical cancer treatment,Index value (0 to 100),94.7011,89.701,99.134
150,Oman,1990,Cervical cancer treatment,Index value (0 to 100),39.2392,32.2905,46.3286
150,Oman,2010,Cervical cancer treatment,Index value (0 to 100),61.4423,55.8152,67.5746
150,Oman,2019,Cervical cancer treatment,Index value (0 to 100),67.6661,61.7557,73.9526
165,Pakistan,2019,Cervical cancer treatment,Index value (0 to 100),29.1473,0,69.6058
165,Pakistan,2010,Cervical cancer treatment,Index value (0 to 100),21.7142,0,52.5866
165,Pakistan,1990,Cervical cancer treatment,Index value (0 to 100),12.8224,0,32.3882
380,Palau,1990,Cervical cancer treatment,Index value (0 to 100),55.9782,50.2093,61.6775
380,Palau,2019,Cervical cancer treatment,Index value (0 to 100),67.5729,62.2175,72.8515
380,Palau,2010,Cervical cancer treatment,Index value (0 to 100),65.3403,60.0138,70.4449
149,Palestine,2010,Cervical cancer treatment,Index value (0 to 100),35.5781,30.4418,40.4286
149,Palestine,2019,Cervical cancer treatment,Index value (0 to 100),52.0438,46.1043,58.5092
149,Palestine,1990,Cervical cancer treatment,Index value (0 to 100),30.7362,25.226,36.1132
132,Panama,1990,Cervical cancer treatment,Index value (0 to 100),42.2442,37.3916,47.3848
132,Panama,2010,Cervical cancer treatment,Index value (0 to 100),59.0901,54.3232,63.7411
132,Panama,2019,Cervical cancer treatment,Index value (0 to 100),66.7732,61.4128,71.8779
26,Papua New Guinea,1990,Cervical cancer treatment,Index value (0 to 100),22.2571,15.6556,28.9386
26,Papua New Guinea,2010,Cervical cancer treatment,Index value (0 to 100),26.3853,20.0094,32.7767
26,Papua New Guinea,2019,Cervical cancer treatment,Index value (0 to 100),30.0978,24.0225,36.4517
136,Paraguay,2010,Cervical cancer treatment,Index value (0 to 100),46.1986,40.89,51.238
136,Paraguay,1990,Cervical cancer treatment,Index value (0 to 100),36.081,30.8109,41.9898
136,Paraguay,2019,Cervical cancer treatment,Index value (0 to 100),56.2103,50.7877,61.6118
123,Peru,2010,Cervical cancer treatment,Index value (0 to 100),58.9856,54.6024,63.3108
123,Peru,1990,Cervical cancer treatment,Index value (0 to 100),34.919,30.537,39.5622
123,Peru,2019,Cervical cancer treatment,Index value (0 to 100),69.0995,64.5707,73.88
16,Philippines,2019,Cervical cancer treatment,Index value (0 to 100),48.288,1.7705,85.045
16,Philippines,1990,Cervical cancer treatment,Index value (0 to 100),39.5442,19.3217,56.5903
16,Philippines,2010,Cervical cancer treatment,Index value (0 to 100),44.6176,27.4865,60.5409
51,Poland,1990,Cervical cancer treatment,Index value (0 to 100),12.7884,9.3772,16.8141
51,Poland,2010,Cervical cancer treatment,Index value (0 to 100),25.2933,21.0069,29.6666
51,Poland,2019,Cervical cancer treatment,Index value (0 to 100),31.5586,0,76.7512
91,Portugal,1990,Cervical cancer treatment,Index value (0 to 100),76.258,71.0376,81.161
91,Portugal,2019,Cervical cancer treatment,Index value (0 to 100),94.9941,78.1634,100
91,Portugal,2010,Cervical cancer treatment,Index value (0 to 100),95.0665,90.5226,99.1403
385,Puerto Rico,1990,Cervical cancer treatment,Index value (0 to 100),63.2,58.6879,67.7016
385,Puerto Rico,2019,Cervical cancer treatment,Index value (0 to 100),83.8411,78.6179,88.5738
385,Puerto Rico,2010,Cervical cancer treatment,Index value (0 to 100),82.2839,76.9363,86.729
151,Qatar,1990,Cervical cancer treatment,Index value (0 to 100),36.554,29.926,43.2232
151,Qatar,2019,Cervical cancer treatment,Index value (0 to 100),68.8507,62.7117,75.3447
151,Qatar,2010,Cervical cancer treatment,Index value (0 to 100),59.7733,53.6891,67.2762
68,Republic of Korea,1990,Cervical cancer treatment,Index value (0 to 100),69.5633,64.5715,74.509
68,Republic of Korea,2019,Cervical cancer treatment,Index value (0 to 100),98.7007,92.4997,100
68,Republic of Korea,2010,Cervical cancer treatment,Index value (0 to 100),97.827,93.8215,100
61,Republic of Moldova,1990,Cervical cancer treatment,Index value (0 to 100),43.6424,37.6829,48.7275
61,Republic of Moldova,2010,Cervical cancer treatment,Index value (0 to 100),54.6651,47.4452,59.4029
61,Republic of Moldova,2019,Cervical cancer treatment,Index value (0 to 100),61.6247,54.9454,66.5366
52,Romania,2019,Cervical cancer treatment,Index value (0 to 100),68.9909,64.4153,73.7221
52,Romania,1990,Cervical cancer treatment,Index value (0 to 100),58.7939,52.7879,63.7195
52,Romania,2010,Cervical cancer treatment,Index value (0 to 100),64.3622,60.229,68.358
62,Russian Federation,2019,Cervical cancer treatment,Index value (0 to 100),78.0378,53.4147,98.9868
62,Russian Federation,2010,Cervical cancer treatment,Index value (0 to 100),73.3285,69.8087,75.6332
62,Russian Federation,1990,Cervical cancer treatment,Index value (0 to 100),44.5977,42.0952,47.2382
185,Rwanda,2010,Cervical cancer treatment,Index value (0 to 100),13.3611,6.5164,20.4476
185,Rwanda,2019,Cervical cancer treatment,Index value (0 to 100),22.9828,14.9944,31.9211
185,Rwanda,1990,Cervical cancer treatment,Index value (0 to 100),2.8866,0.0082,9.3691
393,Saint Kitts and Nevis,2019,Cervical cancer treatment,Index value (0 to 100),57.0869,44.5444,66.2608
393,Saint Kitts and Nevis,2010,Cervical cancer treatment,Index value (0 to 100),56.6115,47.4927,62.7371
393,Saint Kitts and Nevis,1990,Cervical cancer treatment,Index value (0 to 100),51.9256,47.0674,56.7995
116,Saint Lucia,2010,Cervical cancer treatment,Index value (0 to 100),57.8048,52.8823,62.3055
116,Saint Lucia,1990,Cervical cancer treatment,Index value (0 to 100),39.3162,34.4181,44.5758
116,Saint Lucia,2019,Cervical cancer treatment,Index value (0 to 100),57.5562,53.2541,61.8093
117,Saint Vincent and the Grenadines,1990,Cervical cancer treatment,Index value (0 to 100),43.3013,38.1594,48.2319
117,Saint Vincent and the Grenadines,2010,Cervical cancer treatment,Index value (0 to 100),51.744,47.0001,56.4533
117,Saint Vincent and the Grenadines,2019,Cervical cancer treatment,Index value (0 to 100),52.0772,47.3874,56.6303
27,Samoa,2010,Cervical cancer treatment,Index value (0 to 100),51.8341,45.7121,58.1515
27,Samoa,1990,Cervical cancer treatment,Index value (0 to 100),41.3505,35.4466,46.927
27,Samoa,2019,Cervical cancer treatment,Index value (0 to 100),54.4077,46.3232,60.1428
396,San Marino,1990,Cervical cancer treatment,Index value (0 to 100),80.9976,75.0964,86.8304
396,San Marino,2019,Cervical cancer treatment,Index value (0 to 100),94.7679,80.455,99.6426
396,San Marino,2010,Cervical cancer treatment,Index value (0 to 100),93.3133,81.3731,99.4877
215,Sao Tome and Principe,2010,Cervical cancer treatment,Index value (0 to 100),27.5356,20.7739,35.2034
215,Sao Tome and Principe,1990,Cervical cancer treatment,Index value (0 to 100),14.6475,6.3469,23.1247
215,Sao Tome and Principe,2019,Cervical cancer treatment,Index value (0 to 100),34.0347,27.2267,41.4653
152,Saudi Arabia,1990,Cervical cancer treatment,Index value (0 to 100),7.9106,0,36.5522
152,Saudi Arabia,2010,Cervical cancer treatment,Index value (0 to 100),57.0196,45.1642,67.8362
152,Saudi Arabia,2019,Cervical cancer treatment,Index value (0 to 100),68.9712,62.2133,74.7245
216,Senegal,2010,Cervical cancer treatment,Index value (0 to 100),13.7548,7.1825,21.6748
216,Senegal,2019,Cervical cancer treatment,Index value (0 to 100),18.1985,11.1748,26.0916
216,Senegal,1990,Cervical cancer treatment,Index value (0 to 100),9.9256,2.8635,17.6249
53,Serbia,1990,Cervical cancer treatment,Index value (0 to 100),59.6185,54.4484,65.203
53,Serbia,2019,Cervical cancer treatment,Index value (0 to 100),75.2917,70.3221,80.2674
53,Serbia,2010,Cervical cancer treatment,Index value (0 to 100),69.7527,65.028,74.3158
186,Seychelles,2010,Cervical cancer treatment,Index value (0 to 100),60.6213,55.3817,65.4702
186,Seychelles,2019,Cervical cancer treatment,Index value (0 to 100),61.697,56.7099,66.8851
186,Seychelles,1990,Cervical cancer treatment,Index value (0 to 100),43.7666,38.4425,49.1465
217,Sierra Leone,2010,Cervical cancer treatment,Index value (0 to 100),11.4863,5.5127,18.0205
217,Sierra Leone,1990,Cervical cancer treatment,Index value (0 to 100),7.0222,0.0284,15.285
217,Sierra Leone,2019,Cervical cancer treatment,Index value (0 to 100),17.7539,11.2675,24.3866
69,Singapore,2010,Cervical cancer treatment,Index value (0 to 100),91.1811,86.0093,95.6867
69,Singapore,1990,Cervical cancer treatment,Index value (0 to 100),77.8885,72.1631,83.4376
69,Singapore,2019,Cervical cancer treatment,Index value (0 to 100),92.783,81.1178,100
54,Slovakia,2010,Cervical cancer treatment,Index value (0 to 100),86.0423,81.6391,90.2776
54,Slovakia,1990,Cervical cancer treatment,Index value (0 to 100),77.5846,72.8939,81.6251
54,Slovakia,2019,Cervical cancer treatment,Index value (0 to 100),90.8953,86.2004,95.6847
55,Slovenia,1990,Cervical cancer treatment,Index value (0 to 100),84.0357,79.7256,88.0071
55,Slovenia,2010,Cervical cancer treatment,Index value (0 to 100),95.3383,91.0277,98.3612
55,Slovenia,2019,Cervical cancer treatment,Index value (0 to 100),98.2697,95.4149,99.7635
28,Solomon Islands,2019,Cervical cancer treatment,Index value (0 to 100),44.0432,32.7352,52.543
28,Solomon Islands,2010,Cervical cancer treatment,Index value (0 to 100),38.1832,26.1993,46.6988
28,Solomon Islands,1990,Cervical cancer treatment,Index value (0 to 100),28.7532,17.8027,37.451
187,Somalia,1990,Cervical cancer treatment,Index value (0 to 100),0.3768,0,3.9709
187,Somalia,2010,Cervical cancer treatment,Index value (0 to 100),0.82,0,7.7532
187,Somalia,2019,Cervical cancer treatment,Index value (0 to 100),1.1169,0,7.6258
196,South Africa,2010,Cervical cancer treatment,Index value (0 to 100),34.2943,23.9378,45.8441
196,South Africa,2019,Cervical cancer treatment,Index value (0 to 100),45.0791,24.0406,63.7839
196,South Africa,1990,Cervical cancer treatment,Index value (0 to 100),40.266,29.8857,50.3367
435,South Sudan,1990,Cervical cancer treatment,Index value (0 to 100),3.343,0.1696,9.8557
435,South Sudan,2010,Cervical cancer treatment,Index value (0 to 100),3.7979,0,12.3109
435,South Sudan,2019,Cervical cancer treatment,Index value (0 to 100),5.3811,0.3061,14.1856
92,Spain,1990,Cervical cancer treatment,Index value (0 to 100),93.9364,89.849,97.3454
92,Spain,2019,Cervical cancer treatment,Index value (0 to 100),98.7623,90.6344,100
92,Spain,2010,Cervical cancer treatment,Index value (0 to 100),99.7363,97.1868,100
17,Sri Lanka,1990,Cervical cancer treatment,Index value (0 to 100),44.3986,39.6447,49.4819
17,Sri Lanka,2010,Cervical cancer treatment,Index value (0 to 100),59.4972,54.532,64.5052
17,Sri Lanka,2019,Cervical cancer treatment,Index value (0 to 100),69.4219,64.0601,74.4033
522,Sudan,1990,Cervical cancer treatment,Index value (0 to 100),14.51,7.554,21.2545
522,Sudan,2010,Cervical cancer treatment,Index value (0 to 100),29.8019,19.5459,38.5735
522,Sudan,2019,Cervical cancer treatment,Index value (0 to 100),39.6149,20.1145,50.0973
118,Suriname,2010,Cervical cancer treatment,Index value (0 to 100),46.2239,41.1577,51.7554
118,Suriname,2019,Cervical cancer treatment,Index value (0 to 100),48.5243,43.0844,54.5403
118,Suriname,1990,Cervical cancer treatment,Index value (0 to 100),33.1236,27.0994,39.1587
93,Sweden,2019,Cervical cancer treatment,Index value (0 to 100),84.6537,69.962,96.3587
93,Sweden,1990,Cervical cancer treatment,Index value (0 to 100),82.9517,77.1385,87.5888
93,Sweden,2010,Cervical cancer treatment,Index value (0 to 100),81.3049,75.9727,86.6063
94,Switzerland,2010,Cervical cancer treatment,Index value (0 to 100),77.93,71.4523,84.8152
94,Switzerland,1990,Cervical cancer treatment,Index value (0 to 100),68.521,61.2611,74.9877
94,Switzerland,2019,Cervical cancer treatment,Index value (0 to 100),77.0873,51.2157,96.7495
153,Syrian Arab Republic,2019,Cervical cancer treatment,Index value (0 to 100),58.1728,52.4842,63.5065
153,Syrian Arab Republic,1990,Cervical cancer treatment,Index value (0 to 100),38.6143,31.0372,44.9947
153,Syrian Arab Republic,2010,Cervical cancer treatment,Index value (0 to 100),55.2051,49.7461,60.6508
8,Taiwan (Province of China),1990,Cervical cancer treatment,Index value (0 to 100),67.8553,64.0969,71.1967
8,Taiwan (Province of China),2010,Cervical cancer treatment,Index value (0 to 100),86.5836,82.3602,90.5631
8,Taiwan (Province of China),2019,Cervical cancer treatment,Index value (0 to 100),89.0054,84.1875,93.0989
39,Tajikistan,2019,Cervical cancer treatment,Index value (0 to 100),36.1805,29.8817,43.1545
39,Tajikistan,1990,Cervical cancer treatment,Index value (0 to 100),33.4189,28.4457,38.957
39,Tajikistan,2010,Cervical cancer treatment,Index value (0 to 100),30.3057,23.8536,37.5889
18,Thailand,1990,Cervical cancer treatment,Index value (0 to 100),45.9425,40.1979,51.9779
18,Thailand,2019,Cervical cancer treatment,Index value (0 to 100),75.7862,70.5126,80.9334
18,Thailand,2010,Cervical cancer treatment,Index value (0 to 100),68.9157,64.288,73.4982
19,Timor-Leste,2019,Cervical cancer treatment,Index value (0 to 100),33.658,20.4342,40.4341
19,Timor-Leste,1990,Cervical cancer treatment,Index value (0 to 100),10.6782,4.437,17.1332
19,Timor-Leste,2010,Cervical cancer treatment,Index value (0 to 100),25.8635,13.4211,33.2216
218,Togo,2010,Cervical cancer treatment,Index value (0 to 100),15.5027,9.2395,22.1428
218,Togo,1990,Cervical cancer treatment,Index value (0 to 100),14.3921,7.9831,20.8438
218,Togo,2019,Cervical cancer treatment,Index value (0 to 100),23.4716,16.38,31.1542
413,Tokelau,2010,Cervical cancer treatment,Index value (0 to 100),53.9662,47.8969,59.8121
